標準地番号（都道府県市区町村コード）,標準地番号（用途）,標準地番号（連番）,全国主要地点,連番（県単位）,都道府県名,市郡名,区町村名,地名,住居表示,所在並びに地番,当年価格,前年価格,対前年変動率（％）,地積,地積・内私道分,形状区分,（比率）間口,（比率）奥行,利用区分,構造,（階層）地上,（階層）地下,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の駅前区分,前面道路の舗装状況,側道方位区分,側道区分,給排水状況（ガス）,給排水状況（水道）,給排水状況（下水道）,最寄り駅名,交通施設との近接区分,最寄り駅迄の道路距離,法規制・用途区分,法規制・高度地区,法規制・防火・準防火,法規制・建蔽率,法規制・容積率,法規制・森林法,法規制・公園法,予備,区域区分,連番（全体）,対象年（和暦）,共通地点区分,半年前番号（都道府県市区町村コード）,半年前番号（用途）,半年前番号（連番）,半年前価格,対半年前変動率（％）,利用の現況,周辺の土地の利用の現況,予備
13116,05,007,0,1041,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","南長崎１－３－３　　　　　　　　　　　　　　　　　　　　　　　　","南長崎１丁目２０３１番８　　　　　　　　　　　　　　　　　　",0000755000,0000760000,      -0.7,0000000162,0000000000,3,010,020,1,2,04,1,21,2,0150,0,1,0,0,1,1,1,"椎名町　　　　　　　　　　　　　　　　　",0,00610,04,0,1,8,040,0,00,"  ",1,08371,03,0,00000,00,000,0000000000,       0.0,"店舗兼共同住宅　　　　　　　　　　　","小売店舗、マンション等が建ち並ぶ商業地域　　　　　　　　　　　　","                                                                   "
13116,05,008,0,1042,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","巣鴨１－１８－９　　　　　　　　　　　　　　　　　　　　　　　　","巣鴨１丁目１８番１２　　　　　　　　　　　　　　　　　　　　",0001750000,0001800000,      -2.8,0000000121,0000000000,3,010,020,1,2,09,0,10,8,0400,0,1,0,0,1,1,1,"巣鴨　　　　　　　　　　　　　　　　　　",0,00120,05,0,1,8,070,0,00,"  ",1,08372,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","中高層の店舗、事務所ビルが多い商業地域　　　　　　　　　　　　　","                                                                   "
13116,05,009,1,1043,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","北大塚２－１２－２　　　　　　　　　　　　　　　　　　　　　　　","北大塚２丁目１２番３　　　　　　　　　　　　　　　　　　　　",0001320000,0001350000,      -2.2,0000000142,0000000000,3,010,012,1,2,04,0,32,6,0100,0,1,0,0,1,1,1,"大塚　　　　　　　　　　　　　　　　　　",0,00110,05,0,1,8,060,0,00,"  ",1,08373,03,1,13116,05,013,0001320000,       0.0,"店舗兼事務所　　　　　　　　　　　　","小売店舗、飲食店舗ビル等が建ち並ぶ商業地域　　　　　　　　　　　","                                                                   "
13116,05,010,0,1044,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","駒込３－３－２１　　　　　　　　　　　　　　　　　　　　　　　　","駒込３丁目３４０番６外　　　　　　　　　　　　　　　　　　　",0001460000,0001480000,      -1.4,0000000126,0000000000,3,010,040,1,2,05,1,21,8,0220,0,1,0,0,1,1,1,"駒込　　　　　　　　　　　　　　　　　　",0,00110,05,0,1,8,060,0,00,"  ",1,08374,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","中高層店舗、事務所が建ち並ぶ商業地域　　　　　　　　　　　　　　","                                                                   "
13116,05,011,0,1045,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","西池袋１－２４－９　　　　　　　　　　　　　　　　　　　　　　　","西池袋１丁目２４番６　　　　　　　　　　　　　　　　　　　　",0001750000,0001810000,      -3.3,0000000086,0000000000,1,010,010,1,2,02,1,32,1,0040,0,1,0,0,1,1,1,"池袋　　　　　　　　　　　　　　　　　　",0,00100,05,0,1,8,080,0,00,"  ",1,08375,03,0,00000,00,000,0000000000,       0.0,"店舗　　　　　　　　　　　　　　　　","飲食店舗等が建ち並ぶ池袋駅北口近くの商業地域　　　　　　　　　　","                                                                   "
13116,05,012,0,1046,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","南池袋１－１１－２２　　　　　　　　　　　　　　　　　　　　　　","南池袋１丁目３５番７外　　　　　　　　　　　　　　　　　　　",0002390000,0002450000,      -2.4,0000000732,0000000000,5,010,012,1,1,08,1,21,1,0220,0,1,4,1,1,1,1,"池袋　　　　　　　　　　　　　　　　　　",0,00550,05,0,1,8,060,0,00,"  ",1,08376,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","大規模な高層ビルが建ち並ぶ都道沿いの商業地域　　　　　　　　　　","                                                                   "
13116,05,013,1,1047,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","上池袋１－３９－３　　　　　　　　　　　　　　　　　　　　　　　","上池袋１丁目２７５５番１３　　　　　　　　　　　　　　　　　",0000900000,0000910000,      -1.1,0000000495,0000000000,1,010,010,1,2,11,0,21,7,0218,0,1,6,1,1,1,1,"北池袋　　　　　　　　　　　　　　　　　",0,00670,05,0,1,8,050,0,00,"  ",1,08377,03,2,00000,00,000,0000000000,       0.0,"店舗兼共同住宅　　　　　　　　　　　","店舗、共同住宅等が建ち並ぶ都道沿いの商業地域　　　　　　　　　　","                                                                   "
13116,05,014,0,1048,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","西池袋１－１０－１５　　　　　　　　　　　　　　　　　　　　　　","西池袋１丁目１０番３　　　　　　　　　　　　　　　　　　　　",0004570000,0004750000,      -3.8,0000000368,0000000000,3,010,020,1,2,09,1,32,5,0160,0,1,0,0,1,1,1,"池袋　　　　　　　　　　　　　　　　　　",1,00000,05,0,1,8,080,0,00,"  ",1,08378,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","中高層店舗、事務所等が建ち並ぶ高度商業地域　　　　　　　　　　　","                                                                   "
13116,05,015,0,1049,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","巣鴨２－９－２５　　　　　　　　　　　　　　　　　　　　　　　　","巣鴨２丁目６０番７　　　　　　　　　　　　　　　　　　　　　",0000875000,0000888000,      -1.5,0000000238,0000000000,3,012,010,1,3,05,1,32,5,0060,0,1,8,1,1,1,1,"巣鴨　　　　　　　　　　　　　　　　　　",0,00210,05,0,1,8,050,0,00,"  ",1,08379,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","店舗付事務所、低層店舗等が混在する商業地域　　　　　　　　　　　","                                                                   "
13116,05,016,0,1050,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","池袋２－３２－７　　　　　　　　　　　　　　　　　　　　　　　　","池袋２丁目１０４０番３　　　　　　　　　　　　　　　　　　　",0000635000,0000640000,      -0.8,0000000095,0000000000,3,010,020,1,3,03,1,32,6,0040,0,1,0,0,1,1,1,"池袋　　　　　　　　　　　　　　　　　　",0,00690,04,0,2,8,030,0,00,"  ",1,08380,03,0,00000,00,000,0000000000,       0.0,"店舗兼共同住宅　　　　　　　　　　　","店舗、事務所、共同住宅等が混在する商業地域　　　　　　　　　　　","                                                                   "
13116,05,017,0,1051,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","池袋本町１－３７－９　　　　　　　　　　　　　　　　　　　　　　","池袋本町１丁目２０４番７　　　　　　　　　　　　　　　　　　",0000600000,0000608000,      -1.3,0000000137,0000000000,3,010,030,1,3,04,0,32,4,0060,0,1,0,0,1,1,1,"北池袋　　　　　　　　　　　　　　　　　",1,00000,04,0,1,8,040,0,00,"  ",1,08381,03,0,00000,00,000,0000000000,       0.0,"店舗兼共同住宅　　　　　　　　　　　","小規模の店舗、飲食店等の多い駅前の商業地域　　　　　　　　　　　","                                                                   "
13116,05,018,1,1052,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","南長崎５－２６－１３　　　　　　　　　　　　　　　　　　　　　　","南長崎５丁目３８７２番４外　　　　　　　　　　　　　　　　　",0000726000,0000730000,      -0.5,0000000113,0000000000,3,010,015,1,3,03,0,32,1,0054,0,1,0,0,1,1,1,"東長崎　　　　　　　　　　　　　　　　　",0,00080,05,0,1,8,040,0,00,"  ",1,08382,03,1,13116,05,008,0000727000,      -0.1,"店舗兼住宅　　　　　　　　　　　　　","小売店舗、銀行等が見られる駅前の商業地域　　　　　　　　　　　　","                                                                   "
13116,05,019,0,1053,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","西池袋３－３０－５　　　　　　　　　　　　　　　　　　　　　　　","西池袋３丁目３０番１５　　　　　　　　　　　　　　　　　　　",0001310000,0001350000,      -3.0,0000000268,0000000000,3,010,020,1,1,07,1,32,2,0120,0,1,0,0,1,1,1,"池袋　　　　　　　　　　　　　　　　　　",0,00380,05,0,1,8,060,0,00,"  ",1,08383,03,0,00000,00,000,0000000000,       0.0,"事務所兼診療所　　　　　　　　　　　","中高層の事務所ビル等が建ち並ぶ商業地域　　　　　　　　　　　　　","                                                                   "
13116,05,020,0,1054,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","東池袋３－１２－１２　　　　　　　　　　　　　　　　　　　　　　","東池袋３丁目６７番６　　　　　　　　　　　　　　　　　　　　",0001700000,0001720000,      -1.2,0000000502,0000000000,3,012,010,1,1,09,1,32,5,0150,0,1,6,1,1,1,1,"池袋　　　　　　　　　　　　　　　　　　",0,00700,05,0,1,8,070,0,00,"  ",1,08384,03,0,00000,00,000,0000000000,       0.0,"店舗兼事務所　　　　　　　　　　　　","中高層の店舗兼事務所ビル等が建ち並ぶ商業地域　　　　　　　　　　","                                                                   "
13116,05,021,0,1055,"東京都　　","　　　　　　　　　　","豊島区　　　　　　　","豊島　　　　　　　　","高田１－３７－１０　　　　　　　　　　　　　　　　　　　　　　　","高田１丁目３２７番５１外　　　　　　　　　　　　　　　　　　",0000965000,0000978000,      -1.3,0000000117,0000000000,3,015,010,1,3,05,1,21,8,0182,0,1,0,0,1,1,1,"雑司が谷　　　　　　　　　　　　　　　　",0,00210,04,0,1,8,040,0,00,"  ",1,08385,03,0,00000,00,000,0000000000,       0.0,"店舗、事務所兼共同住宅等　　　　　　","中層店舗兼共同住宅等が建ち並ぶ商業地域　　　　　　　　　　　　　","                                                                   "
